id,age,gender,sign
8724,25,female,leo
8725,26,female,scorpio
8726,54,nb,pisces
8727,54,female,pisces
8728,21,female,virgo
8729,20,female,aquarius
8730,50,male,taurus
8731,50,male,virgo
8732,38,male,cancer
8733,38,male,scorpio
8734,23,male,gemini
8735,22,male,aquarius
8736,40,male,leo
8737,38,female,capricorn
8738,21,male,aries
8739,23,nb,virgo
8740,57,female,gemini
8741,57,female,cancer
8742,54,male,taurus
8743,58,male,gemini
8744,19,female,cancer
8745,19,nb,cancer
8746,59,male,libra
8747,58,male,aries
8748,30,female,sagittarius
8749,33,male,scorpio
8750,53,nb,cancer
8751,53,male,taurus
8752,46,male,capricorn
8753,45,nb,virgo
8754,21,female,capricorn
8755,20,male,taurus
8756,38,female,taurus
8757,37,female,gemini
8758,56,male,aries
8759,54,female,gemini
8760,43,female,capricorn
8761,43,male,cancer
8762,47,female,pisces
8763,47,female,aries
8764,46,female,cancer
8765,46,female,libra
8766,24,nb,sagittarius
8767,23,male,sagittarius
8768,39,male,capricorn
8769,40,female,pisces
8770,26,male,aquarius
8771,26,male,virgo
8772,49,male,pisces
8773,49,nb,virgo
8774,20,female,pisces
8775,20,female,aries
8776,39,female,scorpio
8777,39,male,taurus
8778,45,nb,scorpio
8779,45,female,taurus
8780,44,female,virgo
8781,42,female,virgo
8782,28,male,pisces
8783,29,female,aquarius
8784,36,male,aries
8785,36,male,pisces
8786,49,female,pisces
8787,48,male,libra
8788,54,nb,taurus
8789,53,male,aquarius
8790,20,male,sagittarius
8791,22,male,cancer
8792,19,female,cancer
8793,19,female,leo
8794,57,female,sagittarius
8795,56,female,virgo
8796,18,female,gemini
8797,18,female,scorpio
8798,37,male,taurus
8799,37,male,libra
8800,51,male,capricorn
8801,52,male,virgo
8802,27,female,pisces
8803,29,male,capricorn
8804,35,female,scorpio
8805,37,male,virgo
8806,48,female,aries
8807,47,female,leo
8808,56,female,gemini
8809,53,male,gemini
8810,53,female,scorpio
8811,54,male,aquarius
8812,59,female,sagittarius
8813,59,female,virgo
8814,52,male,pisces
8815,52,female,gemini
8816,21,female,virgo
8817,21,female,scorpio
8818,38,female,virgo
8819,41,male,sagittarius
8820,26,female,leo
8821,26,female,taurus
8822,31,female,aquarius
8823,32,female,taurus
8824,18,male,libra
8825,18,male,pisces
8826,59,male,leo
8827,58,male,sagittarius
8828,29,female,taurus
8829,29,male,cancer
8830,33,female,aquarius
8831,35,male,capricorn
8832,19,female,aquarius
8833,19,male,capricorn
8834,40,male,libra
8835,39,male,cancer
8836,58,male,taurus
8837,57,female,capricorn
8838,41,female,capricorn
8839,41,nb,aries
8840,37,female,scorpio
8841,38,male,cancer
8842,38,female,libra
8843,41,male,cancer
8844,53,female,capricorn
8845,53,nb,libra
8846,23,male,cancer
8847,19,male,taurus
8848,50,male,gemini
8849,48,female,virgo
8850,44,male,sagittarius
8851,48,male,aries
8852,27,male,scorpio
8853,26,female,aquarius
8854,35,male,cancer
8855,35,male,aries
8856,55,female,capricorn
8857,55,male,aquarius
8858,23,female,aries
8859,23,female,taurus
8860,18,female,cancer
8861,18,nb,virgo
8862,59,male,gemini
8863,60,male,taurus
8864,29,male,pisces
8865,29,male,scorpio
8866,37,female,virgo
8867,38,male,scorpio
8868,46,male,leo
8869,46,female,sagittarius
8870,42,female,capricorn
8871,40,male,scorpio
8872,54,female,aquarius
8873,55,female,sagittarius
8874,25,male,scorpio
8875,25,male,sagittarius
8876,22,nb,cancer
8877,24,female,pisces
8878,23,female,sagittarius
8879,25,female,leo
8880,30,male,aquarius
8881,28,male,taurus
8882,56,male,sagittarius
8883,57,female,cancer
8884,56,male,taurus
8885,55,female,pisces
8886,59,male,taurus
8887,57,male,aquarius
8888,46,female,libra
8889,46,female,aquarius
8890,39,female,leo
8891,40,female,aquarius
8892,22,male,scorpio
8893,22,nb,cancer
8894,23,male,libra
8895,24,nb,capricorn
8896,56,male,libra
8897,55,male,leo
8898,38,male,sagittarius
8899,38,female,scorpio
8900,58,female,virgo
8901,59,female,virgo
8902,35,male,capricorn
8903,35,female,libra
8904,46,nb,pisces
8905,45,female,aquarius
8906,25,male,cancer
8907,26,male,taurus
8908,28,female,scorpio
8909,27,female,aquarius
8910,47,male,taurus
8911,47,female,aries
8912,31,female,capricorn
8913,33,female,cancer
8914,30,male,taurus
8915,34,female,taurus
8916,35,female,taurus
8917,34,female,gemini
8918,52,male,capricorn
8919,51,male,capricorn
8920,45,female,aries
8921,45,female,taurus
8922,25,male,gemini
8923,25,female,taurus
8924,34,female,leo
8925,37,female,taurus
8926,28,male,aries
8927,30,female,aquarius
8928,49,male,virgo
8929,48,male,scorpio
8930,59,female,virgo
8931,59,female,gemini
8932,22,female,scorpio
8933,22,female,gemini
8934,50,nb,virgo
8935,49,male,virgo
8936,31,male,aquarius
8937,30,female,cancer
8938,24,female,leo
8939,25,female,taurus
8940,26,female,capricorn
8941,26,female,taurus
8942,27,male,capricorn
8943,27,female,scorpio
8944,18,female,pisces
8945,19,nb,cancer
8946,44,female,gemini
8947,44,male,cancer
8948,26,male,capricorn
8949,27,male,leo
8950,38,female,pisces
8951,41,female,aries
8952,53,female,leo
8953,53,male,cancer
8954,56,male,aries
8955,57,female,aquarius
8956,49,male,leo
8957,49,male,aquarius
8958,55,female,pisces
8959,55,female,gemini
8960,46,female,scorpio
8961,50,female,scorpio
8962,46,female,pisces
8963,47,female,virgo
8964,54,male,leo
8965,51,female,sagittarius
8966,20,male,taurus
8967,20,male,pisces
8968,42,male,aquarius
8969,40,nb,capricorn
8970,46,female,sagittarius
8971,45,male,aquarius
8972,55,female,libra
8973,53,male,sagittarius
8974,18,male,pisces
8975,19,male,virgo
8976,22,female,cancer
8977,22,nb,scorpio
8978,47,female,cancer
8979,45,female,scorpio
8980,37,female,aquarius
8981,35,female,taurus
8982,45,female,libra
8983,45,male,capricorn
8984,26,female,leo
8985,26,male,taurus
8986,19,female,gemini
8987,21,female,libra
8988,20,female,cancer
8989,20,female,sagittarius
8990,51,male,taurus
8991,51,male,sagittarius
8992,21,nb,virgo
8993,19,female,gemini
8994,28,male,aquarius
8995,27,male,leo
8996,33,female,sagittarius
8997,37,female,taurus
8998,59,male,capricorn
8999,58,male,leo
9000,49,female,taurus
9001,49,female,taurus
9002,32,female,virgo
9003,32,female,cancer
9004,39,female,aries
9005,39,female,sagittarius
9006,33,male,leo
9007,30,male,gemini
9008,19,male,aries
9009,19,male,taurus
9010,19,male,gemini
9011,19,female,aquarius
9012,49,male,aries
9013,50,male,taurus
9014,28,nb,virgo
9015,30,female,virgo
9016,39,male,aquarius
9017,39,female,aquarius
9018,54,male,gemini
9019,54,female,taurus
9020,21,female,pisces
9021,21,nb,virgo
9022,48,female,virgo
9023,48,female,virgo
9024,33,male,leo
9025,33,male,aries
9026,59,female,aquarius
9027,60,male,virgo
9028,33,female,sagittarius
9029,33,male,cancer
9030,51,male,leo
9031,49,female,cancer
9032,47,male,aquarius
9033,49,female,libra
9034,45,male,capricorn
9035,42,female,aquarius
9036,40,male,capricorn
9037,37,female,pisces
9038,24,female,virgo
9039,28,male,virgo
9040,36,male,aquarius
9041,39,male,taurus
9042,26,male,scorpio
9043,25,male,cancer
9044,50,female,sagittarius
9045,50,female,pisces
9046,41,female,libra
9047,44,nb,pisces
9048,30,female,capricorn
9049,30,female,scorpio
9050,50,male,pisces
9051,50,female,cancer
9052,51,female,cancer
9053,51,female,taurus
9054,53,male,pisces
9055,53,male,aries
9056,41,male,libra
9057,43,male,aries
9058,53,nb,sagittarius
9059,53,male,aries
9060,50,female,leo
9061,50,male,aries
9062,55,male,cancer
9063,55,female,virgo
9064,24,male,virgo
9065,24,female,sagittarius
9066,57,male,scorpio
9067,58,female,virgo
9068,37,female,sagittarius
9069,37,female,libra
9070,59,male,virgo
9071,59,male,scorpio
9072,26,male,cancer
9073,26,male,sagittarius
9074,32,male,aries
9075,32,male,aquarius
9076,38,male,pisces
9077,37,male,sagittarius
9078,29,male,gemini
9079,29,nb,virgo
9080,47,male,aries
9081,47,nb,taurus
9082,52,male,libra
9083,51,male,aries
9084,40,male,pisces
9085,40,nb,virgo
9086,53,male,aries
9087,53,male,capricorn
9088,46,male,aquarius
9089,46,male,taurus
9090,33,female,leo
9091,32,female,capricorn
9092,58,female,libra
9093,56,male,capricorn
9094,41,male,taurus
9095,40,male,pisces
9096,19,male,aries
9097,19,nb,aquarius
9098,27,male,libra
9099,27,nb,scorpio
9100,43,female,capricorn
9101,43,male,gemini
9102,52,male,pisces
9103,54,nb,virgo
9104,39,male,gemini
9105,39,male,aries
9106,56,female,pisces
9107,56,male,aries
9108,46,nb,aries
9109,44,female,aquarius
9110,50,female,pisces
9111,50,male,capricorn
9112,34,male,aquarius
9113,34,female,pisces
9114,52,male,sagittarius
9115,52,male,gemini
9116,25,female,gemini
9117,23,male,leo
9118,51,male,virgo
9119,52,female,pisces
9120,43,male,aries
9121,45,female,leo
9122,48,female,taurus
9123,49,female,cancer
9124,51,female,aquarius
9125,53,female,libra
9126,22,nb,taurus
9127,20,female,aquarius
9128,37,male,aries
9129,37,male,aries
9130,19,male,gemini
9131,20,male,virgo
9132,28,male,taurus
9133,28,female,aries
9134,26,male,libra
9135,25,male,sagittarius
9136,23,male,scorpio
9137,25,nb,cancer
9138,39,female,capricorn
9139,37,nb,aries
9140,57,female,virgo
9141,58,female,sagittarius
9142,26,male,gemini
9143,24,female,pisces
9144,54,female,sagittarius
9145,56,female,aries
9146,40,nb,taurus
9147,43,male,pisces
9148,21,female,capricorn
9149,24,male,taurus
9150,29,male,aquarius
9151,30,female,aquarius
9152,28,female,sagittarius
9153,29,male,leo
9154,56,male,leo
9155,57,male,sagittarius
9156,29,female,aquarius
9157,29,female,sagittarius
9158,55,female,aries
9159,56,female,leo
9160,54,male,sagittarius
9161,53,female,aquarius
9162,37,nb,taurus
9163,39,female,aquarius
9164,19,female,capricorn
9165,18,male,leo
9166,28,male,sagittarius
9167,29,female,virgo
9168,35,male,scorpio
9169,33,male,cancer
9170,35,female,aquarius
9171,35,female,virgo
9172,20,female,gemini
9173,18,female,sagittarius
9174,46,female,scorpio
9175,46,male,pisces
9176,18,male,leo
9177,18,female,libra
9178,37,male,cancer
9179,37,female,leo
9180,48,male,sagittarius
9181,47,male,sagittarius
9182,42,female,virgo
9183,41,male,virgo
9184,35,male,aries
9185,35,female,scorpio
9186,18,male,cancer
9187,18,male,scorpio
9188,59,male,capricorn
9189,61,male,pisces
9190,18,female,pisces
9191,18,female,cancer
9192,35,nb,aries
9193,34,female,gemini
9194,30,male,taurus
9195,29,female,virgo
9196,48,male,aquarius
9197,48,female,scorpio
9198,28,male,gemini
9199,28,male,gemini
9200,56,male,leo
9201,58,female,libra
9202,21,female,taurus
9203,21,male,cancer
9204,39,female,pisces
9205,40,female,leo
9206,22,female,virgo
9207,22,female,scorpio
9208,44,nb,capricorn
9209,45,male,scorpio
9210,47,male,leo
9211,47,nb,virgo
9212,28,male,pisces
9213,29,male,aquarius
9214,24,female,taurus
9215,25,female,aquarius
9216,23,female,taurus
9217,23,male,virgo
9218,22,male,taurus
9219,22,female,scorpio
9220,30,female,sagittarius
9221,29,female,virgo
9222,34,male,cancer
9223,31,male,capricorn
9224,19,female,pisces
9225,18,male,aries
9226,19,male,pisces
9227,21,male,virgo
9228,26,male,pisces
9229,25,female,aries
9230,42,female,cancer
9231,43,male,aries
9232,23,female,cancer
9233,21,female,sagittarius
9234,35,male,sagittarius
9235,33,male,aquarius
9236,51,female,aries
9237,51,female,gemini
9238,56,male,aquarius
9239,54,male,pisces
9240,30,female,leo
9241,31,male,taurus
9242,58,female,cancer
9243,57,nb,aquarius
9244,58,male,aries
9245,58,male,aquarius
9246,47,male,pisces
9247,48,female,sagittarius
9248,25,male,gemini
9249,22,male,virgo
9250,26,female,virgo
9251,26,female,libra
9252,41,male,libra
9253,45,nb,sagittarius
9254,41,male,scorpio
9255,42,female,leo
9256,43,male,taurus
9257,43,male,aquarius
9258,35,female,sagittarius
9259,35,female,capricorn
9260,20,female,gemini
9261,18,female,libra
9262,21,female,gemini
9263,24,female,virgo
9264,59,male,aries
9265,58,female,virgo
9266,47,female,capricorn
9267,47,male,scorpio
9268,30,nb,aquarius
9269,31,male,scorpio
9270,57,male,capricorn
9271,57,female,scorpio
9272,22,male,libra
9273,24,female,aquarius
9274,55,male,leo
9275,55,male,cancer
9276,39,male,leo
9277,39,male,virgo
9278,20,female,leo
9279,20,female,taurus
9280,29,female,cancer
9281,30,female,cancer
9282,49,female,leo
9283,50,female,gemini
9284,52,female,gemini
9285,50,male,leo
9286,24,female,virgo
9287,23,female,virgo
9288,58,female,virgo
9289,58,female,aries
9290,37,female,gemini
9291,38,nb,virgo
9292,26,male,virgo
9293,26,female,capricorn
9294,47,female,aquarius
9295,48,female,virgo
9296,44,male,pisces
9297,46,female,cancer
9298,30,male,aquarius
9299,30,male,scorpio
9300,22,female,aries
9301,22,female,aries
9302,53,nb,capricorn
9303,52,female,scorpio
9304,39,male,aries
9305,38,female,pisces
9306,29,male,cancer
9307,29,female,sagittarius
9308,39,female,gemini
9309,40,male,pisces
9310,59,female,taurus
9311,60,male,capricorn
9312,47,female,leo
9313,47,nb,aquarius
9314,32,female,capricorn
9315,34,nb,taurus
9316,33,nb,taurus
9317,33,nb,virgo
9318,33,female,aries
9319,33,male,leo
9320,43,male,pisces
9321,43,female,taurus
9322,24,nb,libra
9323,22,male,capricorn
9324,20,female,capricorn
9325,20,nb,cancer
9326,58,nb,aquarius
9327,57,female,cancer
9328,44,nb,scorpio
9329,45,female,capricorn
9330,34,male,aries
9331,31,nb,pisces
9332,28,female,virgo
9333,27,male,gemini
9334,57,nb,aries
9335,54,female,sagittarius
9336,47,male,pisces
9337,47,male,virgo
9338,36,nb,cancer
9339,39,female,leo
9340,34,nb,scorpio
9341,33,female,taurus
9342,50,male,pisces
9343,50,female,libra
9344,32,female,capricorn
9345,34,male,sagittarius
9346,39,female,taurus
9347,39,female,virgo
9348,29,female,aquarius
9349,29,female,scorpio
9350,28,female,sagittarius
9351,28,female,sagittarius
9352,40,female,scorpio
9353,40,male,aquarius
9354,44,male,gemini
9355,44,female,gemini
9356,21,female,aries
9357,22,male,aquarius
9358,52,male,leo
9359,50,male,aquarius
9360,27,female,gemini
9361,27,male,aries
9362,48,female,taurus
9363,48,male,leo
9364,27,female,libra
9365,26,male,cancer
9366,22,nb,capricorn
9367,24,male,capricorn
9368,25,female,leo
9369,23,male,aquarius
9370,53,male,sagittarius
9371,51,male,capricorn
9372,48,nb,cancer
9373,45,female,taurus
9374,18,female,capricorn
9375,18,female,libra
9376,53,female,virgo
9377,54,male,aquarius
9378,56,male,taurus
9379,56,nb,scorpio
9380,35,male,scorpio
9381,37,male,cancer
9382,42,female,capricorn
9383,42,female,taurus
9384,53,female,virgo
9385,53,male,libra
9386,36,female,gemini
9387,33,nb,leo
9388,50,male,cancer
9389,50,male,capricorn
9390,42,female,sagittarius
9391,41,male,pisces
9392,32,female,pisces
9393,32,male,gemini
9394,43,female,aries
9395,42,male,scorpio
9396,22,female,taurus
9397,22,female,gemini
9398,19,male,libra
9399,18,female,scorpio
9400,42,male,leo
9401,42,female,leo
9402,30,male,leo
9403,30,male,libra
9404,19,male,gemini
9405,19,nb,taurus
9406,22,male,sagittarius
9407,22,female,taurus
9408,31,female,gemini
9409,31,female,scorpio
9410,54,female,scorpio
9411,53,male,gemini
9412,24,male,gemini
9413,26,female,capricorn
9414,49,female,aries
9415,48,female,sagittarius
9416,44,female,taurus
9417,43,male,cancer
9418,25,male,gemini
9419,23,female,taurus
9420,48,female,taurus
9421,48,female,leo
9422,41,male,leo
9423,43,female,sagittarius
9424,55,nb,taurus
9425,54,male,leo
9426,38,female,sagittarius
9427,38,female,aquarius
9428,20,male,sagittarius
9429,21,female,sagittarius
9430,45,male,aries
9431,47,female,leo
9432,58,nb,capricorn
9433,56,female,capricorn
9434,31,male,scorpio
9435,33,female,virgo
9436,42,female,leo
9437,43,female,cancer
9438,30,male,libra
9439,30,male,scorpio
9440,33,female,cancer
9441,33,male,taurus
9442,48,male,scorpio
9443,49,female,leo
9444,54,male,taurus
9445,55,male,gemini
9446,27,female,scorpio
9447,27,female,aquarius
9448,21,male,capricorn
9449,22,male,scorpio
9450,51,male,aries
9451,51,female,cancer
9452,59,female,capricorn
9453,61,female,scorpio
9454,36,female,taurus
9455,36,male,capricorn
9456,38,female,pisces
9457,40,female,scorpio
9458,52,female,capricorn
9459,53,male,gemini
9460,52,female,libra
9461,52,male,leo
9462,25,female,cancer
9463,25,male,cancer
9464,24,female,aquarius
9465,23,male,gemini
9466,43,male,cancer
9467,43,male,scorpio
9468,58,female,pisces
9469,57,female,libra
9470,33,male,gemini
9471,35,male,pisces
9472,56,male,scorpio
9473,52,female,virgo
9474,23,male,aquarius
9475,22,male,leo
9476,54,female,gemini
9477,53,female,gemini
9478,50,female,leo
9479,50,male,pisces
9480,35,male,aries
9481,35,female,pisces
9482,46,nb,gemini
9483,46,male,sagittarius
9484,41,male,gemini
9485,41,female,aries
9486,48,female,sagittarius
9487,49,female,gemini
9488,26,female,capricorn
9489,26,male,cancer
9490,53,male,leo
9491,55,female,pisces
9492,52,nb,aries
9493,52,male,pisces
9494,21,female,taurus
9495,20,female,pisces
9496,55,male,capricorn
9497,58,female,leo
9498,47,male,cancer
9499,47,male,pisces
9500,31,male,sagittarius
9501,33,male,cancer
9502,43,male,libra
9503,45,female,gemini
9504,41,female,virgo
9505,41,female,pisces
9506,31,male,cancer
9507,31,female,gemini
9508,58,male,gemini
9509,59,male,pisces
9510,57,male,aries
9511,57,female,cancer
